,4,6,8,10,12,14,16
0.55,0.0,0.054266666666666664,0.014177777777777777,0.0026222222222222224,0.0003111111111111111,0.0,0.0
0.56,0.0,0.05444444444444444,0.015911111111111112,0.0032444444444444443,0.00035555555555555557,0.0,0.0
0.57,0.0,0.06333333333333334,0.0168,0.0034222222222222223,0.00035555555555555557,0.0,0.0
0.58,0.0,0.06475555555555555,0.018533333333333332,0.003955555555555556,0.0002666666666666667,0.0,0.0
0.59,0.0,0.06857777777777778,0.01951111111111111,0.0044444444444444444,0.00017777777777777779,0.0,0.0
0.6,0.0,0.07217777777777777,0.022355555555555556,0.0041333333333333335,0.0004888888888888889,0.0,0.0
0.61,0.0,0.07844444444444444,0.022577777777777776,0.0048,0.0006666666666666666,0.0,0.0
0.62,0.0,0.08151111111111112,0.024888888888888887,0.005333333333333333,0.0006666666666666666,0.0,0.0
0.63,0.0,0.08511111111111111,0.026711111111111113,0.005688888888888889,0.0005333333333333334,0.0,0.0
0.64,0.0,0.08853333333333334,0.028844444444444443,0.0056,0.0008,0.0,0.0
0.65,0.0,0.09417777777777778,0.028533333333333334,0.005911111111111111,0.0007111111111111111,0.0,0.0
0.66,0.0,0.09391111111111111,0.031733333333333336,0.006888888888888889,0.0006222222222222223,0.0,0.0
0.67,0.0,0.0976,0.029866666666666666,0.0064444444444444445,0.0004,4.4444444444444447e-05,0.0
0.68,0.0,0.10226666666666667,0.03515555555555556,0.006533333333333334,0.0011111111111111111,0.0,0.0
0.69,0.0,0.1088,0.0332,0.009111111111111111,0.0008888888888888889,0.0,0.0
0.7,0.0,0.10897777777777778,0.0344,0.009244444444444444,0.0006222222222222223,0.0,0.0
0.71,0.0,0.116,0.03928888888888889,0.00968888888888889,0.0010222222222222223,0.0,0.0
0.72,0.0,0.1112,0.04133333333333333,0.008266666666666667,0.001288888888888889,0.0,0.0
0.73,0.0,0.11462222222222222,0.040044444444444445,0.009555555555555555,0.0011111111111111111,0.0,0.0
0.74,0.0,0.12035555555555555,0.04111111111111111,0.008622222222222222,0.0010222222222222223,0.0,0.0
0.75,0.0,0.12191111111111111,0.04062222222222222,0.009733333333333333,0.0005777777777777778,0.0,0.0
0.76,0.0,0.12311111111111112,0.04097777777777778,0.009733333333333333,0.0010222222222222223,0.0,0.0
0.77,0.0,0.12306666666666667,0.04195555555555556,0.0096,0.0009333333333333333,0.0,0.0
0.78,0.0,0.12057777777777778,0.043244444444444446,0.010044444444444444,0.0009777777777777777,0.0,0.0
0.79,0.0,0.12395555555555555,0.041244444444444445,0.009733333333333333,0.0008,4.4444444444444447e-05,0.0
0.8,0.0,0.11986666666666666,0.04186666666666667,0.010088888888888889,0.0009333333333333333,0.0,0.0
0.81,0.0,0.11897777777777778,0.045422222222222225,0.011022222222222221,0.0007111111111111111,0.0,0.0
0.82,0.0,0.11862222222222223,0.04315555555555556,0.010133333333333333,0.0004,0.0,0.0
0.83,0.0,0.11542222222222222,0.041022222222222224,0.010666666666666666,0.0008,0.0,0.0
0.84,0.0,0.11671111111111111,0.0392,0.009777777777777778,0.0004888888888888889,0.0,0.0
0.85,0.0,0.11373333333333334,0.0408,0.010666666666666666,0.0004888888888888889,0.0,0.0
0.86,0.0,0.10671111111111112,0.03782222222222222,0.009377777777777778,0.0004,0.0,0.0
0.87,0.0,0.10142222222222222,0.03755555555555556,0.009955555555555556,0.0003111111111111111,0.0,0.0
0.88,0.0,0.09968888888888888,0.0352,0.008,0.0005333333333333334,0.0,0.0
0.89,0.0,0.09404444444444444,0.03506666666666667,0.009377777777777778,0.0002666666666666667,0.0,0.0
0.9,0.0,0.08684444444444445,0.03155555555555556,0.008,8.888888888888889e-05,0.0,0.0
0.91,0.0,0.08071111111111111,0.0312,0.008311111111111111,4.4444444444444447e-05,4.4444444444444447e-05,0.0
0.92,0.0,0.07222222222222222,0.028844444444444443,0.008222222222222223,8.888888888888889e-05,0.0,0.0
0.93,0.0,0.06506666666666666,0.025955555555555555,0.0060888888888888885,4.4444444444444447e-05,0.0,0.0
0.94,0.0,0.056133333333333334,0.023822222222222224,0.006222222222222222,4.4444444444444447e-05,0.0,0.0
0.95,0.0,0.04733333333333333,0.021777777777777778,0.004933333333333333,4.4444444444444447e-05,0.0,0.0
0.96,0.0,0.03955555555555555,0.01711111111111111,0.004488888888888889,4.4444444444444447e-05,0.0,0.0
0.97,0.0,0.027466666666666667,0.0132,0.002977777777777778,0.0,0.0,0.0
0.98,0.0,0.0192,0.011022222222222221,0.002266666666666667,0.0,0.0,0.0
0.99,0.0,0.009866666666666666,0.006266666666666667,0.0013333333333333333,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
